md5,filename,path
ac4b0935d9d23ada6f4b194b432bffb1  ,LCAAJ_180_AnsSheet_52063_001.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box180/TIFFS/LCAAJ_180_AnsSheet_52063/LCAAJ_180_AnsSheet_52063_001.tif
fae1a6edf766fcef55c3c58d6538c410  ,LCAAJ_180_AnsSheet_52063_003.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box180/TIFFS/LCAAJ_180_AnsSheet_52063/LCAAJ_180_AnsSheet_52063_003.tif
f142195efaa6c3928382fbef15127ee0  ,LCAAJ_180_AnsSheet_52063_005.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box180/TIFFS/LCAAJ_180_AnsSheet_52063/LCAAJ_180_AnsSheet_52063_005.tif
e066beb104a7bdf3596b2295980f45ee  ,LCAAJ_180_AnsSheet_52063_014.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box180/TIFFS/LCAAJ_180_AnsSheet_52063/LCAAJ_180_AnsSheet_52063_014.tif
46594f50139e7f973a30802b505afed8  ,LCAAJ_180_AnsSheet_52063_007.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box180/TIFFS/LCAAJ_180_AnsSheet_52063/LCAAJ_180_AnsSheet_52063_007.tif
bac1e61eb357c9ea28d560bbc9aba6df  ,LCAAJ_177_AnsSheet_49103_AA.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box177/TIFFS/LCAAJ_177_AnsSheet_49103/LCAAJ_177_AnsSheet_49103_AA.tif
47311c067f6d9d2bbe81f2dd43c358de  ,LCAAJ_177_AnsSheet_49103_009.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box177/TIFFS/LCAAJ_177_AnsSheet_49103/LCAAJ_177_AnsSheet_49103_009.tif
bac1e61eb357c9ea28d560bbc9aba6df  ,LCAAJ_177_AnsSheet_49103_0AA.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box177/TIFFS/LCAAJ_177_AnsSheet_49103/LCAAJ_177_AnsSheet_49103_0AA.tif
2f97dcb34c113daa57415bbf4bb9d83e  ,LCAAJ_177_AnsSheet_49175_237B.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box177/TIFFS/LCAAJ_177_AnsSheet_49175/LCAAJ_177_AnsSheet_49175_237B.tif
a9608fddff5b995060e1062d0d4976ee  ,LCAAJ_177_AnsSheet_49093_AA.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box177/TIFFS/LCAAJ_177_AnsSheet_49093/LCAAJ_177_AnsSheet_49093_AA.tif
a9608fddff5b995060e1062d0d4976ee  ,LCAAJ_177_AnsSheet_49093_0AA.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box177/TIFFS/LCAAJ_177_AnsSheet_49093/LCAAJ_177_AnsSheet_49093_0AA.tif
648379e6ef5af2510f2be68d813a27ad  ,LCAAJ_178_AnsSheet_50083_0AA.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box178/TIFFS/LCAAJ_178_AnsSheet_50083/LCAAJ_178_AnsSheet_50083_0AA.tif
648379e6ef5af2510f2be68d813a27ad  ,LCAAJ_178_AnsSheet_50083_AA.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box178/TIFFS/LCAAJ_178_AnsSheet_50083/LCAAJ_178_AnsSheet_50083_AA.tif
8a9fc6ce32233eaf7b618336e17df30f  ,LCAAJ_178_AnsSheet_50069_237B.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box178/TIFFS/LCAAJ_178_AnsSheet_50069/LCAAJ_178_AnsSheet_50069_237B.tif
680c382c332c4c56367c969bb3859313  ,LCAAJ_178_AnsSheet_50084_0AA.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box178/TIFFS/LCAAJ_178_AnsSheet_50084/LCAAJ_178_AnsSheet_50084_0AA.tif
680c382c332c4c56367c969bb3859313  ,LCAAJ_178_AnsSheet_50084_AA.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box178/TIFFS/LCAAJ_178_AnsSheet_50084/LCAAJ_178_AnsSheet_50084_AA.tif
dfa738a8ec092a18df866c809a06affc  ,LCAAJ_178_AnsSheet_50102_0AA.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box178/TIFFS/LCAAJ_178_AnsSheet_50102/LCAAJ_178_AnsSheet_50102_0AA.tif
dfa738a8ec092a18df866c809a06affc  ,LCAAJ_178_AnsSheet_50102_AA.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box178/TIFFS/LCAAJ_178_AnsSheet_50102/LCAAJ_178_AnsSheet_50102_AA.tif
eaa65a6ef0139bb4cdd360f0ca403c88  ,LCAAJ_178_AnsSheet_50093_AA.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box178/TIFFS/LCAAJ_178_AnsSheet_50093/LCAAJ_178_AnsSheet_50093_AA.tif
eaa65a6ef0139bb4cdd360f0ca403c88  ,LCAAJ_178_AnsSheet_50093_0AA.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box178/TIFFS/LCAAJ_178_AnsSheet_50093/LCAAJ_178_AnsSheet_50093_0AA.tif
acac986998602a66bb8ef464f7c9bdf8  ,LCAAJ_178_AnsSheet_50094_AA.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box178/TIFFS/LCAAJ_178_AnsSheet_50094/LCAAJ_178_AnsSheet_50094_AA.tif
acac986998602a66bb8ef464f7c9bdf8  ,LCAAJ_178_AnsSheet_50094_0AA.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box178/TIFFS/LCAAJ_178_AnsSheet_50094/LCAAJ_178_AnsSheet_50094_0AA.tif
f05836b0caf35bfa533789c9563b8209  ,LCAAJ_181_AnsSheet_53075A_237A.tif,/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box181/TIFFS/LCAAJ_181_AnsSheet_53075A/LCAAJ_181_AnsSheet_53075A_237A.tif
4fb5c96c5add0d0a1ac87afe5c12b0b6  ,LCAAJ_98_AnsSheet_49229_001.tif,/LCAAJ Redacted Images/LCAAJ_98_AnsSheet_49229_001.tif
55e72cab3d5981407c0f1126e80b225d  ,LCAAJ_94_AnsSheet_48292_00B.tif,/LCAAJ Redacted Images/LCAAJ_94_AnsSheet_48292_00B.tif
7065c743cf4272536c9fc7fcfb3d8f82  ,LCAAJ_96_AnsSheet_49061_00D.tif,/LCAAJ Redacted Images/LCAAJ_96_AnsSheet_49061_00D.tif
f144566fdbd2f4bbafa2d95a4d9083c0  ,LCAAJ_169_AnsSheet_56274A_018A.tif,/LCAAJ Redacted Images/LCAAJ_169_AnsSheet_56274A_018A.tif
8a9fc6ce32233eaf7b618336e17df30f  ,LCAAJ_178_AnsSheet_50069_237B.tif,/LCAAJ Redacted Images/LCAAJ_178_AnsSheet_50069_237B.tif
479acfb4379af9be0aa9969b55ba4a35  ,LCAAJ_95_AnsSheet_48309_00B.tif,/LCAAJ Redacted Images/LCAAJ_95_AnsSheet_48309_00B.tif
60cf048919a0bb1c93daaaf03e83b5f9  ,LCAAJ_180_AnsSheet_51168_237B.tif,/LCAAJ Redacted Images/LCAAJ_180_AnsSheet_51168_237B.tif
6e4caffa618927e1dd7334e4b674265c  ,LCAAJ_84_AnsSheet_47302_00B.tif,/LCAAJ Redacted Images/LCAAJ_84_AnsSheet_47302_00B.tif
1a89b9752b94b4db4f6ec223c411dad4  ,LCAAJ_180_AnsSheet_52046_237A.tif,/LCAAJ Redacted Images/LCAAJ_180_AnsSheet_52046_237A.tif
9b6a8e9b698c20a66c28fc58c3862e0a  ,LCAAJ_84_AnsSheet_47302_00C.tif,/LCAAJ Redacted Images/LCAAJ_84_AnsSheet_47302_00C.tif
47311c067f6d9d2bbe81f2dd43c358de  ,LCAAJ_177_AnsSheet_49103_009.tif,/LCAAJ Redacted Images/LCAAJ_177_AnsSheet_49103_009.tif
f19322ba676a21f41ebb976bef8fe193  ,LCAAJ_95_AnsSheet_48302_00B.tif,/LCAAJ Redacted Images/LCAAJ_95_AnsSheet_48302_00B.tif
795b63afc696d52025fbad00d84df84f  ,LCAAJ_82_AnsSheet_47283_221.tif,/LCAAJ Redacted Images/LCAAJ_82_AnsSheet_47283_221.tif
2f97dcb34c113daa57415bbf4bb9d83e  ,LCAAJ_177_AnsSheet_49175_237B.tif,/LCAAJ Redacted Images/LCAAJ_177_AnsSheet_49175_237B.tif
f05836b0caf35bfa533789c9563b8209  ,LCAAJ_181_AnsSheet_53075A_237A.tif,/LCAAJ Redacted Images/LCAAJ_181_AnsSheet_53075A_237A.tif
058fb4c0308136226df03918a2ffe192  ,LCAAJ_159_AnsSheet_54372_00B.tif,/LCAAJ Redacted Images/LCAAJ_159_AnsSheet_54372_00B.tif
058fb4c0308136226df03918a2ffe192  ,LCAAJ_159_AnsSheet_54372_00B.tif,/Columbia_LCAAJ_14-003_Shipment006/LCAAJ_Box159/TIFFS/LCAAJ_159_AnsSheet_54372/LCAAJ_159_AnsSheet_54372_00B.tif
55e72cab3d5981407c0f1126e80b225d  ,LCAAJ_94_AnsSheet_48292_00B.tif,/Columbia_LCAAJ_14-003_Shipment002/LCAAJ_Box094/TIFFS/LCAAJ_94_AnsSheet_48292/LCAAJ_94_AnsSheet_48292_00B.tif
55e72cab3d5981407c0f1126e80b225d  ,LCAAJ_94_AnsSheet_48292_221B.tif,/Columbia_LCAAJ_14-003_Shipment002/LCAAJ_Box094/TIFFS/LCAAJ_94_AnsSheet_48292/LCAAJ_94_AnsSheet_48292_221B.tif
e14b8a2dc94b05ecc79a4c993d34d37b  ,LCAAJ_94_AnsSheet_48289_163A.tif,/Columbia_LCAAJ_14-003_Shipment002/LCAAJ_Box094/TIFFS/LCAAJ_94_AnsSheet_48289/LCAAJ_94_AnsSheet_48289_163A.tif
e14b8a2dc94b05ecc79a4c993d34d37b  ,LCAAJ_94_AnsSheet_48289_163B.tif,/Columbia_LCAAJ_14-003_Shipment002/LCAAJ_Box094/TIFFS/LCAAJ_94_AnsSheet_48289/LCAAJ_94_AnsSheet_48289_163B.tif
4fb5c96c5add0d0a1ac87afe5c12b0b6  ,LCAAJ_98_AnsSheet_49229_001.tif,/Columbia_LCAAJ_14-003_Shipment002/LCAAJ_Box098/TIFFS/LCAAJ_98_AnsSheet_49229/LCAAJ_98_AnsSheet_49229_001.tif
7065c743cf4272536c9fc7fcfb3d8f82  ,LCAAJ_96_AnsSheet_49061_00D.tif,/Columbia_LCAAJ_14-003_Shipment002/LCAAJ_Box096/TIFFS/LCAAJ_96_AnsSheet_49061/LCAAJ_96_AnsSheet_49061_00D.tif
bb02985e080cfe587912ab99b986cbf7  ,LCAAJ_96_AnsSheet_49061_00E.tif,/Columbia_LCAAJ_14-003_Shipment002/LCAAJ_Box096/TIFFS/LCAAJ_96_AnsSheet_49061/LCAAJ_96_AnsSheet_49061_00E.tif
c65f6321b8bacb7cb119625aa71af11b  ,LCAAJ_96_AnsSheet_49061_221C.tif,/Columbia_LCAAJ_14-003_Shipment002/LCAAJ_Box096/TIFFS/LCAAJ_96_AnsSheet_49061/LCAAJ_96_AnsSheet_49061_221C.tif
7065c743cf4272536c9fc7fcfb3d8f82  ,LCAAJ_96_AnsSheet_49061_221D.tif,/Columbia_LCAAJ_14-003_Shipment002/LCAAJ_Box096/TIFFS/LCAAJ_96_AnsSheet_49061/LCAAJ_96_AnsSheet_49061_221D.tif
c65f6321b8bacb7cb119625aa71af11b  ,LCAAJ_96_AnsSheet_49061_00C.tif,/Columbia_LCAAJ_14-003_Shipment002/LCAAJ_Box096/TIFFS/LCAAJ_96_AnsSheet_49061/LCAAJ_96_AnsSheet_49061_00C.tif
df4affe1f20f4139c826adbed1c0dbda  ,LCAAJ_96_AnsSheet_49061_00B.tif,/Columbia_LCAAJ_14-003_Shipment002/LCAAJ_Box096/TIFFS/LCAAJ_96_AnsSheet_49061/LCAAJ_96_AnsSheet_49061_00B.tif
bb02985e080cfe587912ab99b986cbf7  ,LCAAJ_96_AnsSheet_49061_221E.tif,/Columbia_LCAAJ_14-003_Shipment002/LCAAJ_Box096/TIFFS/LCAAJ_96_AnsSheet_49061/LCAAJ_96_AnsSheet_49061_221E.tif
df4affe1f20f4139c826adbed1c0dbda  ,LCAAJ_96_AnsSheet_49061_221B.tif,/Columbia_LCAAJ_14-003_Shipment002/LCAAJ_Box096/TIFFS/LCAAJ_96_AnsSheet_49061/LCAAJ_96_AnsSheet_49061_221B.tif
479acfb4379af9be0aa9969b55ba4a35  ,LCAAJ_95_AnsSheet_48309_00B.tif,/Columbia_LCAAJ_14-003_Shipment002/LCAAJ_Box095/TIFFS/LCAAJ_95_AnsSheet_48309/LCAAJ_95_AnsSheet_48309_00B.tif
f19322ba676a21f41ebb976bef8fe193  ,LCAAJ_95_AnsSheet_48302_00B.tif,/Columbia_LCAAJ_14-003_Shipment002/LCAAJ_Box095/TIFFS/LCAAJ_95_AnsSheet_48302/LCAAJ_95_AnsSheet_48302_00B.tif
