e9202c0f82fdded2ee8058aaf8369ff1  ,/Columbia_LCAAJ_14-003_Shipment001/LCAAJ_Box080/TIFFs/LCAAJ_80_AnsSheet_47246/LCAAJ_80_AnsSheet_47246_00A.tif,LCAAJ_Box080,LCAAJ_80_AnsSheet_47246_00A.tif,restricted,,dont publish
e5956bdff286a61da64dd5a7b7c87ea9  ,/Columbia_LCAAJ_14-003_Shipment001/LCAAJ_Box080/TIFFs/LCAAJ_80_AnsSheet_47239/LCAAJ_80_AnsSheet_47239_00A.tif,LCAAJ_Box080,LCAAJ_80_AnsSheet_47239_00A.tif,restricted,,dont publish
674f556ca637d878568eab86c1001eac  ,/Columbia_LCAAJ_14-003_Shipment001/LCAAJ_Box080/TIFFs/LCAAJ_80_AnsSheet_47247/LCAAJ_80_AnsSheet_47247_00A.tif,LCAAJ_Box080,LCAAJ_80_AnsSheet_47247_00A.tif,restricted,,dont publish
df7af299edf349bcf8450652af81c2bd  ,/Columbia_LCAAJ_14-003_Shipment001/LCAAJ_Box083/TIFFs/LCAAJ_83_AnsSheet_47298/LCAAJ_83_AnsSheet_47298_00A.tif,LCAAJ_Box083,LCAAJ_83_AnsSheet_47298_00A.tif,restricted,,dont publish
a2a3c9052b1be08aed17f7827fe0bf51  ,/Columbia_LCAAJ_14-003_Shipment001/LCAAJ_Box083/TIFFs/LCAAJ_83_AnsSheet_47287/LCAAJ_83_AnsSheet_47287_0AA.tif,LCAAJ_Box083,LCAAJ_83_AnsSheet_47287_0AA.tif,restricted,,dont publish
d258ce598d98f4f980f4079b45112ab8  ,/Columbia_LCAAJ_14-003_Shipment001/LCAAJ_Box083/TIFFs/LCAAJ_83_AnsSheet_47287/LCAAJ_83_AnsSheet_47287_00A.tif,LCAAJ_Box083,LCAAJ_83_AnsSheet_47287_00A.tif,restricted,,dont publish
ed45e6cf44e0702999a489b1be857b47  ,/Columbia_LCAAJ_14-003_Shipment001/LCAAJ_Box087/TIFFs/LCAAJ_87_AnsSheet_48216/LCAAJ_87_AnsSheet_48216_00A.tif,LCAAJ_Box087,LCAAJ_87_AnsSheet_48216_00A.tif,restricted,,dont publish
3ccee704760fd474c4a61b4fbcc0bcc4  ,/Columbia_LCAAJ_14-003_Shipment001/LCAAJ_Box087/TIFFs/LCAAJ_87_AnsSheet_48220/LCAAJ_87_AnsSheet_48220_00B.tif,LCAAJ_Box087,LCAAJ_87_AnsSheet_48220_00B.tif,restricted,,dont publish
52b6b2ae2e0a0593ea23561a5af38ffc  ,/Columbia_LCAAJ_14-003_Shipment001/LCAAJ_Box087/TIFFs/LCAAJ_87_AnsSheet_48220/LCAAJ_87_AnsSheet_48220_00A.tif,LCAAJ_Box087,LCAAJ_87_AnsSheet_48220_00A.tif,restricted,,dont publish
b6601fa7c90225a3c0e3c2bcf785f3c1  ,/Columbia_LCAAJ_14-003_Shipment001/LCAAJ_Box087/TIFFs/LCAAJ_87_AnsSheet_48223/LCAAJ_87_AnsSheet_48223_001A.tif,LCAAJ_Box087,LCAAJ_87_AnsSheet_48223_001A.tif,restricted,redacted,dont publish
2b944a2bc6d56a8c892c0e0d37020ef7  ,/Columbia_LCAAJ_14-003_Shipment001/LCAAJ_Box087/TIFFs/LCAAJ_87_AnsSheet_48223/LCAAJ_87_AnsSheet_48223_00A.tif,LCAAJ_Box087,LCAAJ_87_AnsSheet_48223_00A.tif,restricted,,dont publish
9ef192c7b401d3099396d6c9983fcc41  ,/Columbia_LCAAJ_14-003_Shipment001/LCAAJ_Box087/TIFFs/LCAAJ_87_AnsSheet_48217/LCAAJ_87_AnsSheet_48217_00A.tif,LCAAJ_Box087,LCAAJ_87_AnsSheet_48217_00A.tif,restricted,,dont publish
6df930bf2fa0175c069b086ce4adc2c9  ,/Columbia_LCAAJ_14-003_Shipment001/LCAAJ_Box087/TIFFs/LCAAJ_87_AnsSheet_48217/LCAAJ_87_AnsSheet_48217_00B.tif,LCAAJ_Box087,LCAAJ_87_AnsSheet_48217_00B.tif,restricted,,dont publish
4a2d56f06f1d0ca7c688fa7850503c31  ,/Columbia_LCAAJ_14-003_Shipment001/LCAAJ_Box087/TIFFs/LCAAJ_87_AnsSheet_48217/LCAAJ_87_AnsSheet_48217_00C.tif,LCAAJ_Box087,LCAAJ_87_AnsSheet_48217_00C.tif,restricted,,dont publish
234394d544ee008c25ebf23d84401752  ,/Columbia_LCAAJ_14-003_Shipment001/LCAAJ_Box084/TIFFs/LCAAJ_84_AnsSheet_47307/LCAAJ_84_AnsSheet_47307_00A.tif,LCAAJ_Box084,LCAAJ_84_AnsSheet_47307_00A.tif,restricted,,dont publish
1f00c9a12ad69a2c3950e3fe6223b065  ,/Columbia_LCAAJ_14-003_Shipment001/LCAAJ_Box084/TIFFs/LCAAJ_84_AnsSheet_47337/LCAAJ_84_AnsSheet_47337_00A.tif,LCAAJ_Box084,LCAAJ_84_AnsSheet_47337_00A.tif,restricted,,dont publish
