Interviewee_ID,Interviewer_ID,LCAAJ_Region,LCAAJ_Location,Normalized_Location,Questionnaire_type,filename,AIP_path,box_in_path
50212,,,,,,LCAAJ_111_AnsSheet_50212_BB29-43_012.tif,/digital/preservation/RBML/LCAAJ/LCAAJ_BlueBook_ur_03-9fb99032-48a0-40e9-89cb-a26b3ec672ff/data/objects/digital/preservation/RBML/LCAAJ/LCAAJ_BlueBook_ur_03-9fb99032-48a0-40e9-89cb-a26b3ec672ff/data/objects/Columbia_LCAAJ_14-003_Shipment004/LCAAJ_Box111/TIFFS/LCAAJ_111_AnsSheet_50212/LCAAJ_111_AnsSheet_50212_BB29-43_012.tif,LCAAJ_111_AnsSheet_50212
50212,,,,,,LCAAJ_111_AnsSheet_50212_BB44-57_010.tif,/digital/preservation/RBML/LCAAJ/LCAAJ_BlueBook_ur_03-9fb99032-48a0-40e9-89cb-a26b3ec672ff/data/objects/Columbia_LCAAJ_14-003_Shipment004/LCAAJ_Box111/TIFFS/LCAAJ_111_AnsSheet_50212/LCAAJ_111_AnsSheet_50212_BB44-57_010.tif,LCAAJ_111_AnsSheet_50212
50212,,,,,,LCAAJ_111_AnsSheet_50212_BB163-172_015.tif,/digital/preservation/RBML/LCAAJ/LCAAJ_BlueBook_ur_03-9fb99032-48a0-40e9-89cb-a26b3ec672ff/data/objects/Columbia_LCAAJ_14-003_Shipment004/LCAAJ_Box111/TIFFS/LCAAJ_111_AnsSheet_50212/LCAAJ_111_AnsSheet_50212_BB163-172_015.tif,LCAAJ_111_AnsSheet_50212
50212,,,,,,LCAAJ_111_AnsSheet_50212_BB1-10_013.tif,/digital/preservation/RBML/LCAAJ/LCAAJ_BlueBook_ur_03-9fb99032-48a0-40e9-89cb-a26b3ec672ff/data/objects/Columbia_LCAAJ_14-003_Shipment004/LCAAJ_Box111/TIFFS/LCAAJ_111_AnsSheet_50212/LCAAJ_111_AnsSheet_50212_BB1-10_013.tif,LCAAJ_111_AnsSheet_50212
50212,,,,,,LCAAJ_111_AnsSheet_50212_BB119-131_013.tif,/digital/preservation/RBML/LCAAJ/LCAAJ_BlueBook_ur_03-9fb99032-48a0-40e9-89cb-a26b3ec672ff/data/objects/Columbia_LCAAJ_14-003_Shipment004/LCAAJ_Box111/TIFFS/LCAAJ_111_AnsSheet_50212/LCAAJ_111_AnsSheet_50212_BB119-131_013.tif,LCAAJ_111_AnsSheet_50212
50212,,,,,,LCAAJ_111_AnsSheet_50212_BB11-28_009.tif,/digital/preservation/RBML/LCAAJ/LCAAJ_BlueBook_ur_03-9fb99032-48a0-40e9-89cb-a26b3ec672ff/data/objects/Columbia_LCAAJ_14-003_Shipment004/LCAAJ_Box111/TIFFS/LCAAJ_111_AnsSheet_50212/LCAAJ_111_AnsSheet_50212_BB11-28_009.tif,LCAAJ_111_AnsSheet_50212
50212,,,,,,LCAAJ_111_AnsSheet_50212_BB172-183_008.tif,/digital/preservation/RBML/LCAAJ/LCAAJ_BlueBook_ur_03-9fb99032-48a0-40e9-89cb-a26b3ec672ff/data/objects/Columbia_LCAAJ_14-003_Shipment004/LCAAJ_Box111/TIFFS/LCAAJ_111_AnsSheet_50212/LCAAJ_111_AnsSheet_50212_BB172-183_008.tif,LCAAJ_111_AnsSheet_50212
50212,,,,,,LCAAJ_111_AnsSheet_50212_BB44-57_003.tif,/digital/preservation/RBML/LCAAJ/LCAAJ_BlueBook_ur_03-9fb99032-48a0-40e9-89cb-a26b3ec672ff/data/objects/Columbia_LCAAJ_14-003_Shipment004/LCAAJ_Box111/TIFFS/LCAAJ_111_AnsSheet_50212/LCAAJ_111_AnsSheet_50212_BB44-57_003.tif,LCAAJ_111_AnsSheet_50212
50212,,,,,,LCAAJ_111_AnsSheet_50212_BB29-43_008.tif,/digital/preservation/RBML/LCAAJ/LCAAJ_BlueBook_ur_03-9fb99032-48a0-40e9-89cb-a26b3ec672ff/data/objects/Columbia_LCAAJ_14-003_Shipment004/LCAAJ_Box111/TIFFS/LCAAJ_111_AnsSheet_50212/LCAAJ_111_AnsSheet_50212_BB29-43_008.tif,LCAAJ_111_AnsSheet_50212
50212,,,,,,LCAAJ_111_AnsSheet_50212_BB44-57_005.tif,/digital/preservation/RBML/LCAAJ/LCAAJ_BlueBook_ur_03-9fb99032-48a0-40e9-89cb-a26b3ec672ff/data/objects/Columbia_LCAAJ_14-003_Shipment004/LCAAJ_Box111/TIFFS/LCAAJ_111_AnsSheet_50212/LCAAJ_111_AnsSheet_50212_BB44-57_005.tif,LCAAJ_111_AnsSheet_50212
50212,,,,,,LCAAJ_111_AnsSheet_50212_BB11-28_011.tif,/digital/preservation/RBML/LCAAJ/LCAAJ_BlueBook_ur_03-9fb99032-48a0-40e9-89cb-a26b3ec672ff/data/objects/Columbia_LCAAJ_14-003_Shipment004/LCAAJ_Box111/TIFFS/LCAAJ_111_AnsSheet_50212/LCAAJ_111_AnsSheet_50212_BB11-28_011.tif,LCAAJ_111_AnsSheet_50212
